string,sectionName,label,citingPaperId,citedPaperId,excerpt_index,isKeyCitation,label2,citeEnd,citeStart,source,label_confidence,label2_confidence,id
"Previous studies have suggested recording electrograms over at least 5 s to increase the accuracy of fractionation and DF assessment.(6,7) For the purpose of this study, we assessed degree of fractionation as a continuous variable by CFE-mean analysis to include all data between the range of 40 and 300 ms so as to include as wide a range of AF electrograms as possible.",Methods,0,053af7984edfdf4692e88a4281d5cc34096fbc75,f300c872e5c0acf436f57789c4131ef42e385ba4,0,False,3,138,133,4,0.0,0.0,053af7984edfdf4692e88a4281d5cc34096fbc75>f300c872e5c0acf436f57789c4131ef42e385ba4
"Various models exist, but often form around two schools, namely implicit [4, 19] and explicit [1, 15], depending on how the query aspects are accounted for in the retrieved documents.",1 Introduction,1,03aff1b1ff4d4fd040a9dae649cb35880c6ccb12,ded1fa5432e066c3a9f998bd52c6ed736068c582,0,False,3,101,94,4,1.0,0.0,03aff1b1ff4d4fd040a9dae649cb35880c6ccb12>ded1fa5432e066c3a9f998bd52c6ed736068c582
"Previous research has also shown that hypophosphorylated 4E-BP1, which is prevalent in serumdeprived cells, has an increased affinity for eIF4E, resulting in a decreased interaction of eIF4E with eIF4G, a concomitant decrease in eIF4F complex assembly and cap-dependent translation (47).",DISCUSSION,0,01eca65fa2cd4dce86de183c38ceafe4b2e5000a,2fd42779ada2f3166880ef26edb066505cf4b662,0,False,3,286,282,4,0.0,0.0,01eca65fa2cd4dce86de183c38ceafe4b2e5000a>2fd42779ada2f3166880ef26edb066505cf4b662
"Starting 3 days before the experiments, 4 h tail-restraint periods were performed each day [16] by pulling the tail through a tail-sized hole in the cage and securing it to a horizontal Plexiglass support.",Methods,0,7f52b2f1df358d5724d7a5ac53cc44afdab184bf,06afafa100978d97e12640df533547dbc7f26b5f,1,False,3,95,91,4,0.7317,0.0,7f52b2f1df358d5724d7a5ac53cc44afdab184bf>06afafa100978d97e12640df533547dbc7f26b5f
"It is noteworthy that accumulation of ethidium bromide may be affected by causes other than diminished efflux pump activity; as an example, increased permeability to ethidium bromide due to physical changes of the cell envelope.(7,8,25) If one is to assess efflux of ethidium bromide and conditions that affect it, one must first employ conditions which promote the accumulation of ethidium bromide.",Results and discussion,1,6c6b3cb4254ddd761135e0ed834f11230d2c192a,1475dfe9dc1221835665a2c2db2a5b3d01ee986a,0,False,3,236,228,4,1.0,0.0,6c6b3cb4254ddd761135e0ed834f11230d2c192a>1475dfe9dc1221835665a2c2db2a5b3d01ee986a
"The Cross Entropy (CE) Method: CE (Rubinstein and Kroese, 2004) is an iterative method whose goal is to optimize a function f parameterized by a vector Œ∏ ‚àà Œò by direct search in the parameter space Œò. Figure 7 contains the pseudo-code of the CE algorithm used in our experiments (Szita and LoÃãrincz, 2006; Thiery and Scherrer, 2009b).",6.2.1 Experimental Setup,0,a6ee4ae5344033fee613898841e2b9894bbfe4b7,7bea02dfd7225cb47689ccae90a5383444294a32,0,False,3,290,283,0,0.0,0.0,a6ee4ae5344033fee613898841e2b9894bbfe4b7>7bea02dfd7225cb47689ccae90a5383444294a32
"Pk also physically interacts with Vang, and this interaction leads to the clustering of Vang on the opposite side of the cell (Bastock et al., 2003; Jenny et al., 2003; Strutt et al., 2011).",INTRODUCTION,1,4e76d6b98473d7af7d7c946cd9b4e2d110de5606,9d57eaed154045f05a5d6543d72db7db873ab390,3,True,3,147,127,4,1.0,0.0,4e76d6b98473d7af7d7c946cd9b4e2d110de5606>9d57eaed154045f05a5d6543d72db7db873ab390
Coercion was measured using the MacArthur Perceived Coercion Scale (MPCS) [20] and patient satisfaction with services measured using the client satisfaction questionnaire [21].,Methodology,0,27d828e04c1f0f488a4684826e0793b71758c118,3cc79a7033c5db7860eb9f298fd607933af80ec2,0,True,3,78,74,4,0.0,0.0,27d828e04c1f0f488a4684826e0793b71758c118>3cc79a7033c5db7860eb9f298fd607933af80ec2
"Furthermore, hypercellular spindle cell areas resembling fibrosarcoma have been described in both SEF and LGFMS (Evans, 1987, 1993; Meis-Kindblom et al., 1995; Antonescu et al., 2001).",,1,85157a05c0eba82e6d6e424fca5ad60946339006,2865b07f8b8189049cf726bff1ccdaeef3fbe62b,3,True,3,183,112,4,0.6102,0.0,85157a05c0eba82e6d6e424fca5ad60946339006>2865b07f8b8189049cf726bff1ccdaeef3fbe62b
"(51) is simplified into
Hðp; qÞ ¼ 1 N XN t¼1 0:5 lnjWðxtÞWTðxtÞj þ ln qðytÞ ; ð109Þ
which is exactly the cost function that leads to the nonlinear LPM-ICA algorithm (or particularly the LPM-ICA algorithm at the special case f ðrÞ ¼ r) (Xu, Yang, & Amari, 1996; Xu, 1998b; Xu et al., 1998).",4. NonGaussian mixture and mixture of independent mapping,1,1c6b446bc13a454686b6c3872a78fa9c0760677b,815bd94807ff43a3f3a4f361e5b21e3f7a63556d,0,False,3,251,242,4,1.0,0.0,1c6b446bc13a454686b6c3872a78fa9c0760677b>815bd94807ff43a3f3a4f361e5b21e3f7a63556d
"28 The HNTs and DB-HNTs were prepared using a modified procedure.(27) Experimentally, 20 mg of hydrogen tetrachloroaurate(III) (HAuCl4) was dissolved in 10 mL of 1-octadecene containing 0.",METHODS,0,2c433eaf3689f076d18b64d4917d7ced4280b824,d17098feba2f52cce0f9fe74749682cda073c189,0,False,3,69,65,4,0.0,0.0,2c433eaf3689f076d18b64d4917d7ced4280b824>d17098feba2f52cce0f9fe74749682cda073c189
The protocol will also detail a general method for peptide synthesis of SecPh-containing peptides (5) as well as two methods for the oxidative elimination of SecPh to form Dha (6).,Experimental design,0,06ba6c467ddbad6b80bd78e169a4853491ad943c,9c9c8e5dfd7c90ce07c56ec6b7c33c3aa7c03817,0,False,3,179,176,4,0.0,0.0,06ba6c467ddbad6b80bd78e169a4853491ad943c>9c9c8e5dfd7c90ce07c56ec6b7c33c3aa7c03817
"This i Attribution License (http://creativecommons.or in any medium, provided the original work is p
the formation and evolution of meteorite parent bodies (Ebihara et al. 2011; Nagao et al. 2011; Nakamura et al. 2011; Noguchi et al. 2011; Tsuchiyama et al. 2011; Yurimoto et al. 2011).",Introduction,1,27717c955391418fdfd741398938409a32848c93,f2d1e364a067e08a35265de3c56c9dd5e8595d18,4,False,3,284,264,4,1.0,0.0,27717c955391418fdfd741398938409a32848c93>f2d1e364a067e08a35265de3c56c9dd5e8595d18
"That AONs are a promising therapeutic tool was recently shown in phase I and phase I/II clinical trials in DMD (Goemans et al., 2011; Cirak et al., 2011).",Discussion,1,46b1c0de63be8edef8d7452635f37c6ae4b71bc4,46cdd0f65efa302cfa6338c4ee597a766777143e,0,False,3,132,112,4,0.6108,0.0,46b1c0de63be8edef8d7452635f37c6ae4b71bc4>46cdd0f65efa302cfa6338c4ee597a766777143e
"On these grounds, anti-HER2 therapy (associated with traditional chemotherapy) is recommended for advanced HER2-positive GC and BAc [7].",1. Introduction,1,571987bcb1353f81dd30606209c84e8899e5c368,198679eee53032443122b876740e707d56a3a645,3,True,3,135,132,4,1.0,0.0,571987bcb1353f81dd30606209c84e8899e5c368>198679eee53032443122b876740e707d56a3a645
"Furthermore, for thin clouds under pristine conditions, as often found in the Arctic, increased particle concentrations due to pollution can lead to clouds that increase surface warming from longwave emission (Garrett et al., 2002; Garrett and Zhao, 2006; Mauritsen et al., 2011).",1 Introduction,1,a734b0c4eacb71fade0b3325a75f4afa53bc04a7,70d23ab5d4d4a6eb291725516b5e91317070a05c,0,False,3,230,210,4,1.0,0.0,a734b0c4eacb71fade0b3325a75f4afa53bc04a7>70d23ab5d4d4a6eb291725516b5e91317070a05c
"Individual members of the formin family have been shown to mediate formation of functionally distinct actin structures in cells, including SFs, filopodia, isotropic cortical actin networks, and mitochondria-associated actin (Skau and Waterman 2015; Campellone and Welch 2010).",DISCUSSION,1,ffda3e25293d09832e8a6e7b1378b1670af725b2,de5d6cbd75278792715b53a57b73910d69d0abc8,3,True,3,247,225,4,1.0,0.0,ffda3e25293d09832e8a6e7b1378b1670af725b2>de5d6cbd75278792715b53a57b73910d69d0abc8
"An additional motivation to the exclusive use of ASP stems from the recent observation [11,12] that describing an algorithm using a transition system instead of pseudocode makes it easier to prove its properties, compare it with other algorithms, and design new algorithms.",1 Introduction,1,6b6ce9ce9cfbfa008e2dab438abd0063d34da5d2,7387d78320087c2f7753a1094ee5718ada9f0141,1,False,3,94,87,4,0.6165,0.0,6b6ce9ce9cfbfa008e2dab438abd0063d34da5d2>7387d78320087c2f7753a1094ee5718ada9f0141
"Some STEC strains are regarded as emerging food-borne pathogens of significant clinical and public health concern (Kawano et al., 2012), which are the leading cause of several human illnesses ranging from symptom-free carriage to hemorrhagic colitis and even life-threatening sequelae such as…",1. Introduction,1,d6f458aa4838860c6485e9463ecbb3bf9c9dd8bc,2f219696161f6c25c14cbb4d0885b8e8c81a2901,2,True,3,134,115,4,0.7642,0.0,d6f458aa4838860c6485e9463ecbb3bf9c9dd8bc>2f219696161f6c25c14cbb4d0885b8e8c81a2901
"In prairie and barrens, we categorized the species by habitat niche breadth (Swengel 1996, 1998b): (1) specialist (restricted or nearly so to herbaceous flora in prairie and/or savanna; sensitive to vegetative quality); (2) grassland species (widely inhabiting both native and degraded herbaceous‚Ä¶",Methods,0,93301343428d340475a67f92773e674510ce7894,736a54873791744d6003c44b253c0dfa14c5f22d,0,False,3,96,77,4,0.0,0.0,93301343428d340475a67f92773e674510ce7894>736a54873791744d6003c44b253c0dfa14c5f22d
"Haploid and uniparentally inherited cpDNA is usually thought to be a
single ‘locus’ that is nonrecombining (Petit et al. 2005).",,1,5b36a10ab1c0b5454959edc29a00b0e6c2546974,777cb6d460aba93eda5d7bf2e6f01c5bf9666171,3,True,3,123,106,4,1.0,0.0,5b36a10ab1c0b5454959edc29a00b0e6c2546974>777cb6d460aba93eda5d7bf2e6f01c5bf9666171
"Nowadays, measurement of serum CA125 is considered essential for monitoring response to treatment (Van der Berg et al, 1988; Tuxen et al, 1995; Rustin et al, 1996) but has a limited value for general population screening (Tuxen et al, 1995; Zanotti and Kennedy, 1999).",,1,bbacb6d3e8299c3ec753cdcaf182674574bca47e,d5d4344438368dc09d930d95b40459645be09bd8,3,True,3,142,125,4,1.0,0.0,bbacb6d3e8299c3ec753cdcaf182674574bca47e>d5d4344438368dc09d930d95b40459645be09bd8
"Identification of consensus driver genes Framing the stage of tumor as the unit of analysis, we used the following tools to identify driver genes: ActiveDriver[8], Dendrix[9], MDPFinder[10], Simon[11], Netbox[12], OncodriveFM [13], MutSigCV [14], and MEMo [15].",,0,e96f489087c7008fef70c2618dacd0ac84f6c277,0f90629e076c402f433b9e2833cff2754270cc54,0,False,3,185,147,0,0.0,0.0,e96f489087c7008fef70c2618dacd0ac84f6c277>0f90629e076c402f433b9e2833cff2754270cc54
Cardiopulmonary anatomy of sheep is mainly similar to the humans (Bianco et al. 2004) but MBs are more frequently found in sheep hearts (Ozbag and Kervancioglu 2004) than human hearts.,Discussion,1,6ac4a33dcce8c8821ffd16c1f8d4d23a27f4a506,6186e70a6bc014d7d5b82a4649574ef25e7b7ec0,6,True,3,164,137,4,0.7376,0.0,6ac4a33dcce8c8821ffd16c1f8d4d23a27f4a506>6186e70a6bc014d7d5b82a4649574ef25e7b7ec0
"At the start of a simulation run, the simulator does not immediately exhibit typical behaviour of the system, primarily due to starting conditions [13, 12, 11].",6. Experimental Design,1,ab35a8566fcdd76e04a9cd294a426f64eadf466d,a2403a9a0dd38d646201df27ce65da904d5a02a9,2,True,3,159,147,4,1.0,0.0,ab35a8566fcdd76e04a9cd294a426f64eadf466d>a2403a9a0dd38d646201df27ce65da904d5a02a9
"In a study that determined the response of the spine to sudden loads causing sagittal flexion, it was found that abdominal muscles rapidly responded to the sudden load with a large increase in muscle activation (Krajcarski et al., 1999). Also, Krajcarski et al. concluded that increases in EMG amplitudes of abdominal and trunk extensor muscles were determined predominantly by the added load magnitude and not the pre-loads. Chiang (in press) conducted a similar study with the difference being the trunk motion investigated was lateral bend instead of trunk flexion. Similar to Krajcarski et al. (1999), Chiang (in press) concluded that increased muscular activity due to pre-loads leads to increases in trunk muscle stiffness and spine stability.",Introduction,1,551c30c8c3ffd11bb00ffef7d89fa3bec52a1102,f25f4beb189c66b5d0e805ab5a667765137f1787,6,True,3,605,212,4,0.7582,0.0,551c30c8c3ffd11bb00ffef7d89fa3bec52a1102>f25f4beb189c66b5d0e805ab5a667765137f1787
"To evaluate the proposed algorithm, three annotation refinement methods were compared: WordNet-based method (WNM) [14], Random Walk with Restarts model (RWRM) [22], and the proposed content-based image annotation refinement (CIAR) algorithm.",4.1. Experimental design,0,561f6dafa6a2ba28852e6d9535dc246269d13130,25d085384ed3999decfd8766660b49c02e9ce512,0,True,3,112,109,5,0.0,0.0,561f6dafa6a2ba28852e6d9535dc246269d13130>25d085384ed3999decfd8766660b49c02e9ce512
"The mutation rates we measured in pandemic V. parahaemolyticus were similar to those observed in E. coli O157:H7 and Y. pestis by PSPE; values observed were from 3.461026 to
4.061024 for E. coli and 8.561026 to 3.761024 for Y. pestis [31,32].",Discussion,2,1d1eba4d66ace13e6e53d6dcb6a42ecf928110c8,cc85aa1d3e64e958db4365f89ad8a884511e698b,0,True,3,112,105,0,0.0,0.0,1d1eba4d66ace13e6e53d6dcb6a42ecf928110c8>cc85aa1d3e64e958db4365f89ad8a884511e698b
"However, previous work has demonstrated that the assumption of a cylindrical shape provides a useful approximation [9,31].",Discussion,1,75fb75070dacb3059d6c651e2346ccb353d88d8c,e363c25450fa02dd3b7902b36ff5242e7ae91575,3,True,3,121,115,4,0.7592,0.0,75fb75070dacb3059d6c651e2346ccb353d88d8c>e363c25450fa02dd3b7902b36ff5242e7ae91575
"…a friend or romantic partner of the observer, cue-based paradigms may arguably generate, in agreement with related observations (Cheng et al., 2010; Cikara and Fiske, 2011; Hein and Singer, 2008; Lamm et al., 2011; Singer et al., 2006; Wang et al., 2016; Xu et al., 2009), stronger empathic…",1. Introduction,1,27525b18c0c6351dc475e45b3c7748f8a048fa63,2c2f3315284dd57432148344e94d48e55b515a29,0,False,3,172,150,4,1.0,0.0,27525b18c0c6351dc475e45b3c7748f8a048fa63>2c2f3315284dd57432148344e94d48e55b515a29
"The same result is predicted by conventional theories of magnetic polarons in 2D [9, 11, 12]; But in that case the severe modification of the bandwidth of the hole, from 8t for a free holon to an expression ‚àù Jx, is usually interpreted as a consequence of strong polaronic mass renormalization.",Methods,0,2a94aee454f2a8bb6f550c2ce3e2ffd5a5dfbc9e,540ed559042c385d8242cc695e0256017169372e,0,False,3,92,81,4,0.0,0.0,2a94aee454f2a8bb6f550c2ce3e2ffd5a5dfbc9e>540ed559042c385d8242cc695e0256017169372e
"good accommodation for the additive channel noise in the transmission system, if a optimum step size is applied [34,56].",7. Discussions,1,784d01a6e7287ef37176a92e821da2aa4862220a,c3da96fe04f7cee3beee9ae2ce93fecb25f878c3,0,True,3,119,112,4,1.0,0.0,784d01a6e7287ef37176a92e821da2aa4862220a>c3da96fe04f7cee3beee9ae2ce93fecb25f878c3
"For the actual imaging experiments reported, we used 720 5 nm illumination (see Schiessl and McLoughlin 2003a for details).",2 Methods,0,a99cd575a9eb7f3555a5875d32384c4f928ace4d,e80bcbc9b71ad0b635a5ea714da8eeb5b711d9c4,0,False,3,109,80,4,0.0,0.0,a99cd575a9eb7f3555a5875d32384c4f928ace4d>e80bcbc9b71ad0b635a5ea714da8eeb5b711d9c4
", 2008; Cahill, 2006; Camarata and Woodcock, 2006) and animals (Clark et al., 2000a,b; Fitch et al., 1993b; Herman et al., 1997).",4. Discussion,1,ffe9fbf5e1db48cdeb03b2790249a3ee0ecc960a,b4f3597485b8e161af04ce27f3d23ad2cbe90ccc,0,True,3,128,63,4,0.7615,0.0,ffe9fbf5e1db48cdeb03b2790249a3ee0ecc960a>b4f3597485b8e161af04ce27f3d23ad2cbe90ccc
The terms (words and phrases) in the web pages are stemmed and filtered through the stop list [12].,5. Experiments,1,efb33941a4e82e81b10f6a380bb57a935b6db64f,09f432307e5d55b814c9d4ad7a1264f3197fb107,1,False,3,98,94,4,1.0,0.0,efb33941a4e82e81b10f6a380bb57a935b6db64f>09f432307e5d55b814c9d4ad7a1264f3197fb107
This finding is consistent with those from a previous study on Giardia infection in Peru (19).,DISCUSSION,2,a353b306cc2444036402b843d320b7a4139ba1a1,69a9c98960f855c9c193887527e56f27cf3dabf0,6,True,0,93,89,4,0.7311,0.7311,a353b306cc2444036402b843d320b7a4139ba1a1>69a9c98960f855c9c193887527e56f27cf3dabf0
"pombe (Figure 3), consistent with the previous result of He et al. (1998). Expression of high levels of exogenous RanBP1 (m) and RBD (Sp) also inhibited cell proliferation (Figure 3).",DISCUSSION,2,898a524f2ea0579ef33e7264a6e938ab968e1d1e,e6790bb859751e91d443696e0e78354d260955fd,0,False,1,74,57,4,0.0,0.0,898a524f2ea0579ef33e7264a6e938ab968e1d1e>e6790bb859751e91d443696e0e78354d260955fd
"PCR surveys have demonstrated their value for preliminary identification of Hox genes in various animals [6,11,12,24].",Background,1,80ef0a461acd68bcdd40e4e3a2d68c0a661d4301,6016e45987adfa7d92b2ee5dd2bf76b7ab304c2a,1,False,3,117,105,4,0.7636,0.0,80ef0a461acd68bcdd40e4e3a2d68c0a661d4301>6016e45987adfa7d92b2ee5dd2bf76b7ab304c2a
"Sources of MT include the methylation of sulfide in anoxic habitats, demethiolation of sulfhydryl groups and degradation of sulfur-containing amino acids (Lomans et al., 2001, 2002; Bentley and Chasteen, 2004).",Introduction,1,03c16bd50bba8468fceb06338cf2401e3d0aedc2,4ce59c87f2669cf56c846778a477210cd278f8eb,1,True,3,180,155,4,1.0,0.0,03c16bd50bba8468fceb06338cf2401e3d0aedc2>4ce59c87f2669cf56c846778a477210cd278f8eb
"Cerebral saturation in the earlier study (mean6standard deviation: 58%613% ) [37] compares well with both the first (56%610%) and the second (62%66%) layer values, as well as the homogenous values (64%68%) reported here.",Discussion,2,82fe79e6afcbd138440ff430f3d421ca57cd1c75,700a5a6629197ed7d4ed6f72d37c3a185303b1e7,4,False,0,81,77,4,1.0,1.0,82fe79e6afcbd138440ff430f3d421ca57cd1c75>700a5a6629197ed7d4ed6f72d37c3a185303b1e7
"Auditory stimuli were generated on a PC outside the MR environment using the BrainStim software package (Brain Products, Munich) and conducted via a pair of plastic tubes into a set of headphones placed over the subjects’ ears [55, 56].",Methods,0,acba0ff2fd869c73cbb3f38ab30e14bfbd947470,f78cfb755f557cf28042ebdb9427e2e22ab75275,1,False,3,235,227,4,1.0,0.0,acba0ff2fd869c73cbb3f38ab30e14bfbd947470>f78cfb755f557cf28042ebdb9427e2e22ab75275
"…come from PVWatts, a publicly available engineering tool that predicts solar electricity generation for different locations and solar system configurations.47 I construct estimates of lifetime solar generation based
46This calculation of external benefits builds on Gillingham and Tsvetanov (2017).",7.1 Short-Run Impacts of Subsidies,1,2bc41c1556884d73206abcb0f0c3812e4bef205b,d91ae7f9c252cc67980a19231970ee249fcbd92e,15,True,3,298,267,4,1.0,0.0,2bc41c1556884d73206abcb0f0c3812e4bef205b>d91ae7f9c252cc67980a19231970ee249fcbd92e
"Many phenotypic traits that are critical to microbial fitness and expected to play important roles in structuring microbial communities are highly variable among closely related microbial taxa (Oda et al., 2002; Davelos et al., 2004a; Al Dahouk et al., 2012; Schlatter et al., 2013).",Background,1,cf82d977a64226a15cca9fc0eea7de1e0078ce29,efe167e81022b9fb2b41ea7de996515c26f94838,19,True,3,233,212,4,0.7398,0.0,cf82d977a64226a15cca9fc0eea7de1e0078ce29>efe167e81022b9fb2b41ea7de996515c26f94838
"32] using the fibreoptic-based PMOD5000 instrument (Oxygen Enterprises Ltd, Philadelphia, PA, USA) [33] and the novel oxygen microsensor [34].",Methods,0,62ece0d7a09cdfc204402e7749e4a384e05073e1,8b38a75147a3338b1b1a1c5a10af45793af237b0,0,False,3,141,137,4,0.0,0.0,62ece0d7a09cdfc204402e7749e4a384e05073e1>8b38a75147a3338b1b1a1c5a10af45793af237b0
"However, hypocapnic responses of central airways appear to involve an additional contribution of cholinergic reflexes [3, 5].",Discussion,1,eec5a4a02fa01064a05a217562610a1033a3fb60,5daff4ef091e81cdd0e41f39dde2186dc8527225,1,False,3,124,118,4,0.7604,0.0,eec5a4a02fa01064a05a217562610a1033a3fb60>5daff4ef091e81cdd0e41f39dde2186dc8527225
"The results from the present series are also broadly comparable to independent reports on the Oxford UKR, which have observed between 21% and 54% of revisions were performed for aseptic loosening (19,21,24), as well as those studies including a range of different UKR prostheses and reporting revision for aseptic loosening in 44% to 67% of cases (3,22).",DISCUSSION,2,9e92fc73392d4aea262aa6bae77ab379c79b37b7,2521ee9b9ba1bf7dfd4341259b97f383827fecc9,1,True,0,353,347,4,0.7654,0.5216,9e92fc73392d4aea262aa6bae77ab379c79b37b7>2521ee9b9ba1bf7dfd4341259b97f383827fecc9
"br A recent work (Bhuiyan et al., 2004) in the SCNT bovine field demonstrated that transfected ear fibroblasts were less able to develop to the blastocyst stage than their non-transfected counterpart, regardless of passage number (early or late).",,1,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,1,True,3,39,17,4,1.0,0.0,39aca52b748a1e8969413295fc736ea90fd930ea>b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532
These results contrast with those found by previous studies in young adults (Aznarez-Sanado et al. 2013; Doyon et al. 2002; Fern√°ndez-Seara et al. 2009; Leh√©ricy et al. 2005; M√ºller et al. 2002) where prefrontal regions diminished their activity as learning progressed.,Discussion,2,d39371afd5346a0ebff9d98942fcb23bd1a7926f,3c04bfd14d84508675d2447cef8eb1a0d1ee0b51,0,False,0,193,175,4,0.0,0.0,d39371afd5346a0ebff9d98942fcb23bd1a7926f>3c04bfd14d84508675d2447cef8eb1a0d1ee0b51
"Motivation Today, camera identification based on sensor fingerprint is a mature area of research [1, 7, 10, 17].",,1,b22d3e6f31d0c259c3294314fc7b07445dc0ad81,63330548ef153f8c3df829458502d4cf210683ec,1,False,3,111,97,4,1.0,0.0,b22d3e6f31d0c259c3294314fc7b07445dc0ad81>63330548ef153f8c3df829458502d4cf210683ec
Database and online tools: Polymorphism Phenotyping (PolyPhen) [25-27] and Sorting Intolerant From Tolerant (SIFT) [28] were used to evaluate the potential pathogenicity of sequence alterations at the protein level.,METHODS,0,a0d64965847d2185df80409e24a334e4d701197f,7ac43fdc1c3549d29916c6159637d760f2d2007b,1,False,3,70,63,4,0.0,0.0,a0d64965847d2185df80409e24a334e4d701197f>7ac43fdc1c3549d29916c6159637d760f2d2007b
"We use the parallel prefix sum, filter and integer sorting routines from the Problem Based Benchmark Suite [26].",5 Experiments,0,d1ccd4c4f34f3b1a44f12af8de42d9b622c82fb6,1eb4c18aa99f19a8dc91e6235e2dbdb7fd46d06c,1,False,3,111,107,4,0.0,0.0,d1ccd4c4f34f3b1a44f12af8de42d9b622c82fb6>1eb4c18aa99f19a8dc91e6235e2dbdb7fd46d06c
"For pancreatic cancer, current existing molecular imaging techniques include positron emission tomography (PET) [5–8], single-photon emission",1. Introduction,1,32bcabdb49c5dfe2eb6e09118235caf96c5c7f87,c78636e856aad1794d695a78c9e9852d2eccd76b,1,False,3,117,112,4,0.7438,0.0,32bcabdb49c5dfe2eb6e09118235caf96c5c7f87>c78636e856aad1794d695a78c9e9852d2eccd76b
"This effect is virtually identical to what was reported for cells treated with cyclodextrin (Pontier et al., 2008; Allen et al., 2009).",RESULTS,2,10f96909af3063b0b91c49a7026f740bbf2faac7,05b2caf96bc3917d5194908b0b71451831f2f7f9,0,True,3,133,115,4,0.7649,0.0,10f96909af3063b0b91c49a7026f740bbf2faac7>05b2caf96bc3917d5194908b0b71451831f2f7f9
Results from a RCT assessing in-person post-test genomic counseling on 199 OSU-CMPC participants were published previously [18].,2. Materials and Methods,1,be9a51c999f8cb2514e16ee00b7fc5d47f53fea7,45ff42e8ed2d8e7bb29919d87bf647b20cfea6fc,2,False,3,127,123,4,1.0,0.0,be9a51c999f8cb2514e16ee00b7fc5d47f53fea7>45ff42e8ed2d8e7bb29919d87bf647b20cfea6fc
"The Cross Entropy (CE) Method: CE (Rubinstein and Kroese, 2004) is an iterative method whose goal is to optimize a function f parameterized by a vector θ ∈ Θ by direct search in the parameter space Θ. Figure 7 contains the pseudo-code of the CE algorithm used in our experiments (Szita and Lőrincz, 2006; Thiery and Scherrer, 2009b).",6.2.1 Experimental Setup,0,a6ee4ae5344033fee613898841e2b9894bbfe4b7,7bea02dfd7225cb47689ccae90a5383444294a32,6,False,3,290,283,0,1.0,0.0,a6ee4ae5344033fee613898841e2b9894bbfe4b7>7bea02dfd7225cb47689ccae90a5383444294a32
certain qualitative and quantitative performance metrics as explained in RFC 2501 [3].,2.2.1 MANET Routing Issues and Evaluation Considerations (RFC 2501),1,5b406d0b42f1cf0e99176d7f818b83f236e36278,49408e2483e51eea8636dffe6203b16dd7dc0fbe,5,True,3,85,82,4,0.7479,0.0,5b406d0b42f1cf0e99176d7f818b83f236e36278>49408e2483e51eea8636dffe6203b16dd7dc0fbe
"…most frequently encountered in biofilms during treatment of alkylbenzene vapors in
bioreactors belong to the genus Pseudomonas, either because of their natural growth or as a result of initial inoculation (Ergas et al. 1994, 1995; Mirpuri et al. 1997; Pedersen et al. 1997; Veir et al. 1996).",Introduction,1,514a1cd1da8efb6e0cefba35ecc149cf12bcd0ae,1a47a322d0a4c756c713913bc0b37d8eb9e38349,0,True,3,273,253,4,1.0,0.0,514a1cd1da8efb6e0cefba35ecc149cf12bcd0ae>1a47a322d0a4c756c713913bc0b37d8eb9e38349
"In petunia, the elucidation of MADS box protein dimer and higher order complex formation is well under way (Ferrario et al., 2003; Immink et al., 2003), and there is an extensive body of research that has used ectopic expression and/or cosuppression studies to identify floral developmental…",INTRODUCTION,1,20d164b2b7a4112e321b1e9dd8f92cb1b2ff4c83,dc5b2888e87689b8f7ed3351fb459ac2e83f3235,2,False,3,150,131,4,1.0,0.0,20d164b2b7a4112e321b1e9dd8f92cb1b2ff4c83>dc5b2888e87689b8f7ed3351fb459ac2e83f3235
"However, with the advent of modern machine learning approaches, the opportunity now exists to analyze such complex high-dimensional spectral patterns (7, 46) and to extract an answer to a question of biological interest with much lower dimensionality, i.",RESULTS AND DISCUSSION,1,2c0ef9dd981b2a40d80fedd6ed5e98d09b34357e,0b176d99e0562ed33b9322d3d619bb09de1bebae,0,False,3,157,150,4,1.0,0.0,2c0ef9dd981b2a40d80fedd6ed5e98d09b34357e>0b176d99e0562ed33b9322d3d619bb09de1bebae
"When we compare the sponge species composition of the caves studied with that of other Mediterranean caves (e.g. Marseilles caves, Pouliquen, 1972; Harmelin & Vacelet, 1997; and Migtigliano cave, Balduzzi et al., 1989), we ¬¨¬¢nd that the number of species in common is generally low, and decreases‚Äö√Ñ¬∂",DISCUSSION,2,680c0603b220c1e37b8241eff0e104584c238f78,None,0,False,3,172,148,4,0.0,0.0,680c0603b220c1e37b8241eff0e104584c238f78>None
"…surface expression of NR1 subunit of NMDA receptor
EphB2 is known to control the surface expression of the NMDAR NR1 subunit in hippocampal neurons (Ciss e et al., 2011; Nolt et al., 2011), expression necessary for the induction of a robust form of long-term hippocampal potentiation (Klein, 2008).",Results,1,901db74191c2acef694ee0ae9c22b64fde422901,5f5426242a8eba77a976e97ab98ef953590c5470,5,True,3,297,286,4,1.0,0.0,901db74191c2acef694ee0ae9c22b64fde422901>5f5426242a8eba77a976e97ab98ef953590c5470
